date,close,series
1982-09-15,186.31,NASDAQCOM
1982-09-16,186.8,NASDAQCOM
1982-09-17,186.61,NASDAQCOM
1982-09-20,186.0,NASDAQCOM
1982-09-21,187.91,NASDAQCOM
1982-09-22,188.62,NASDAQCOM
1982-09-23,188.15,NASDAQCOM
1982-09-24,188.61,NASDAQCOM
1982-09-27,188.64,NASDAQCOM
1982-09-28,189.04,NASDAQCOM
1982-09-29,188.26,NASDAQCOM
1982-09-30,187.65,NASDAQCOM
1982-10-01,188.7,NASDAQCOM
1982-10-04,188.02,NASDAQCOM
1982-10-05,188.77,NASDAQCOM
1982-10-06,191.98,NASDAQCOM
1982-10-07,195.59,NASDAQCOM
1982-10-08,198.19,NASDAQCOM
1982-10-11,202.31,NASDAQCOM
1982-10-12,202.16,NASDAQCOM
1982-10-13,205.17,NASDAQCOM
1982-10-14,204.85,NASDAQCOM
1982-10-15,204.46,NASDAQCOM
1982-10-18,206.61,NASDAQCOM
1982-10-19,207.48,NASDAQCOM
1982-10-20,210.7,NASDAQCOM
1982-10-21,214.28,NASDAQCOM
1982-10-22,215.29,NASDAQCOM
1982-10-25,209.92,NASDAQCOM
1982-10-26,209.92,NASDAQCOM
1982-10-27,212.2,NASDAQCOM
1982-10-28,211.87,NASDAQCOM
1982-10-29,212.63,NASDAQCOM
1982-11-01,214.52,NASDAQCOM
1982-11-02,217.65,NASDAQCOM
1982-11-03,222.77,NASDAQCOM
1982-11-04,225.01,NASDAQCOM
1982-11-05,227.03,NASDAQCOM
1982-11-08,226.74,NASDAQCOM
1982-11-09,230.19,NASDAQCOM
1982-11-10,230.41,NASDAQCOM
1982-11-11,231.52,NASDAQCOM
1982-11-12,232.61,NASDAQCOM
1982-11-15,229.34,NASDAQCOM
1982-11-16,224.97,NASDAQCOM
1982-11-17,227.75,NASDAQCOM
1982-11-18,229.28,NASDAQCOM
1982-11-19,229.41,NASDAQCOM
1982-11-22,225.79,NASDAQCOM
1982-11-23,225.17,NASDAQCOM
1982-11-24,226.88,NASDAQCOM
1982-11-25,,NASDAQCOM
1982-11-26,228.64,NASDAQCOM
1982-11-29,228.39,NASDAQCOM
1982-11-30,232.31,NASDAQCOM
1982-12-01,235.59,NASDAQCOM
1982-12-02,236.18,NASDAQCOM
1982-12-03,237.16,NASDAQCOM
1982-12-06,239.29,NASDAQCOM
1982-12-07,240.65,NASDAQCOM
1982-12-08,240.7,NASDAQCOM
1982-12-09,237.24,NASDAQCOM
1982-12-10,233.85,NASDAQCOM
1982-12-13,233.33,NASDAQCOM
1982-12-14,231.33,NASDAQCOM
1982-12-15,225.69,NASDAQCOM
1982-12-16,225.6,NASDAQCOM
1982-12-17,228.93,NASDAQCOM
1982-12-20,227.88,NASDAQCOM
1982-12-21,228.52,NASDAQCOM
1982-12-22,231.04,NASDAQCOM
1982-12-23,232.33,NASDAQCOM
1982-12-24,,NASDAQCOM
1982-12-27,233.2,NASDAQCOM
1982-12-28,232.2,NASDAQCOM
1982-12-29,232.27,NASDAQCOM
1982-12-30,231.28,NASDAQCOM
1982-12-31,232.41,NASDAQCOM
1983-01-03,230.59,NASDAQCOM
1983-01-04,231.64,NASDAQCOM
1983-01-05,232.73,NASDAQCOM
1983-01-06,236.61,NASDAQCOM
1983-01-07,238.6,NASDAQCOM
1983-01-10,240.94,NASDAQCOM
1983-01-11,240.85,NASDAQCOM
1983-01-12,242.9,NASDAQCOM
1983-01-13,243.48,NASDAQCOM
1983-01-14,245.63,NASDAQCOM
1983-01-17,247.14,NASDAQCOM
1983-01-18,246.7,NASDAQCOM
1983-01-19,245.2,NASDAQCOM
1983-01-20,245.99,NASDAQCOM
1983-01-21,243.97,NASDAQCOM
1983-01-24,236.73,NASDAQCOM
1983-01-25,239.19,NASDAQCOM
1983-01-26,241.43,NASDAQCOM
1983-01-27,245.44,NASDAQCOM
1983-01-28,246.93,NASDAQCOM
1983-01-31,248.35,NASDAQCOM
1983-02-01,248.15,NASDAQCOM
1983-02-02,248.28,NASDAQCOM
1983-02-03,249.44,NASDAQCOM
1983-02-04,251.65,NASDAQCOM
1983-02-07,252.02,NASDAQCOM
1983-02-08,251.1,NASDAQCOM
1983-02-09,251.38,NASDAQCOM
1983-02-10,254.77,NASDAQCOM
1983-02-11,256.64,NASDAQCOM
1983-02-14,258.67,NASDAQCOM
1983-02-15,259.06,NASDAQCOM
1983-02-16,259.07,NASDAQCOM
1983-02-17,259.0,NASDAQCOM
1983-02-18,261.29,NASDAQCOM
1983-02-21,,NASDAQCOM
1983-02-22,259.18,NASDAQCOM
1983-02-23,259.99,NASDAQCOM
1983-02-24,262.31,NASDAQCOM
1983-02-25,262.44,NASDAQCOM
1983-02-28,260.67,NASDAQCOM
1983-03-01,261.82,NASDAQCOM
1983-03-02,263.4,NASDAQCOM
1983-03-03,265.21,NASDAQCOM
1983-03-04,265.94,NASDAQCOM
1983-03-07,265.39,NASDAQCOM
1983-03-08,263.16,NASDAQCOM
1983-03-09,265.06,NASDAQCOM
1983-03-10,266.08,NASDAQCOM
1983-03-11,266.18,NASDAQCOM
1983-03-14,264.34,NASDAQCOM
1983-03-15,264.25,NASDAQCOM
1983-03-16,264.66,NASDAQCOM
1983-03-17,264.01,NASDAQCOM
1983-03-18,265.01,NASDAQCOM
1983-03-21,266.37,NASDAQCOM
1983-03-22,267.52,NASDAQCOM
1983-03-23,269.26,NASDAQCOM
1983-03-24,270.37,NASDAQCOM
1983-03-25,270.89,NASDAQCOM
1983-03-28,269.15,NASDAQCOM
1983-03-29,268.77,NASDAQCOM
1983-03-30,270.76,NASDAQCOM
1983-03-31,270.8,NASDAQCOM
1983-04-01,,NASDAQCOM
1983-04-04,268.73,NASDAQCOM
1983-04-05,268.83,NASDAQCOM
1983-04-06,266.47,NASDAQCOM
1983-04-07,266.74,NASDAQCOM
1983-04-08,268.1,NASDAQCOM
1983-04-11,270.81,NASDAQCOM
1983-04-12,272.73,NASDAQCOM
1983-04-13,275.93,NASDAQCOM
1983-04-14,278.81,NASDAQCOM
1983-04-15,281.6,NASDAQCOM
1983-04-18,282.23,NASDAQCOM
1983-04-19,281.86,NASDAQCOM
1983-04-20,284.81,NASDAQCOM
1983-04-21,286.84,NASDAQCOM
1983-04-22,288.55,NASDAQCOM
1983-04-25,286.58,NASDAQCOM
1983-04-26,288.11,NASDAQCOM
1983-04-27,288.93,NASDAQCOM
1983-04-28,290.84,NASDAQCOM
1983-04-29,293.06,NASDAQCOM
1983-05-02,290.54,NASDAQCOM
1983-05-03,289.65,NASDAQCOM
1983-05-04,293.21,NASDAQCOM
1983-05-05,297.32,NASDAQCOM
1983-05-06,301.64,NASDAQCOM
1983-05-09,302.65,NASDAQCOM
1983-05-10,304.34,NASDAQCOM
1983-05-11,302.89,NASDAQCOM
1983-05-12,302.15,NASDAQCOM
1983-05-13,303.75,NASDAQCOM
1983-05-16,299.6,NASDAQCOM
1983-05-17,301.02,NASDAQCOM
1983-05-18,303.51,NASDAQCOM
1983-05-19,302.82,NASDAQCOM
1983-05-20,303.56,NASDAQCOM
1983-05-23,303.86,NASDAQCOM
1983-05-24,307.36,NASDAQCOM
1983-05-25,309.16,NASDAQCOM
1983-05-26,311.39,NASDAQCOM
1983-05-27,312.05,NASDAQCOM
1983-05-30,,NASDAQCOM
1983-05-31,308.73,NASDAQCOM
1983-06-01,307.95,NASDAQCOM
1983-06-02,310.45,NASDAQCOM
1983-06-03,313.85,NASDAQCOM
1983-06-06,315.48,NASDAQCOM
1983-06-07,314.17,NASDAQCOM
1983-06-08,312.49,NASDAQCOM
1983-06-09,312.74,NASDAQCOM
1983-06-10,315.24,NASDAQCOM
1983-06-13,318.05,NASDAQCOM
1983-06-14,320.04,NASDAQCOM
1983-06-15,322.04,NASDAQCOM
1983-06-16,326.5,NASDAQCOM
1983-06-17,326.11,NASDAQCOM
1983-06-20,324.63,NASDAQCOM
1983-06-21,325.96,NASDAQCOM
1983-06-22,328.19,NASDAQCOM
1983-06-23,327.73,NASDAQCOM
1983-06-24,328.91,NASDAQCOM
1983-06-27,324.34,NASDAQCOM
1983-06-28,315.87,NASDAQCOM
1983-06-29,316.24,NASDAQCOM
1983-06-30,318.7,NASDAQCOM
1983-07-01,321.58,NASDAQCOM
1983-07-04,,NASDAQCOM
1983-07-05,317.15,NASDAQCOM
1983-07-06,316.24,NASDAQCOM
1983-07-07,320.03,NASDAQCOM
1983-07-08,319.57,NASDAQCOM
1983-07-11,320.88,NASDAQCOM
1983-07-12,316.93,NASDAQCOM
1983-07-13,314.59,NASDAQCOM
1983-07-14,315.49,NASDAQCOM
1983-07-15,312.87,NASDAQCOM
1983-07-18,310.29,NASDAQCOM
1983-07-19,311.17,NASDAQCOM
1983-07-20,316.76,NASDAQCOM
1983-07-21,319.29,NASDAQCOM
1983-07-22,320.71,NASDAQCOM
1983-07-25,320.48,NASDAQCOM
1983-07-26,320.38,NASDAQCOM
1983-07-27,315.04,NASDAQCOM
1983-07-28,308.47,NASDAQCOM
1983-07-29,303.96,NASDAQCOM
1983-08-01,302.08,NASDAQCOM
1983-08-02,303.18,NASDAQCOM
1983-08-03,303.86,NASDAQCOM
1983-08-04,299.7,NASDAQCOM
1983-08-05,300.2,NASDAQCOM
1983-08-08,294.93,NASDAQCOM
1983-08-09,294.26,NASDAQCOM
1983-08-10,296.65,NASDAQCOM
1983-08-11,297.56,NASDAQCOM
1983-08-12,299.58,NASDAQCOM
1983-08-15,301.77,NASDAQCOM
1983-08-16,299.85,NASDAQCOM
1983-08-17,300.84,NASDAQCOM
1983-08-18,299.78,NASDAQCOM
1983-08-19,299.1,NASDAQCOM
1983-08-22,298.76,NASDAQCOM
1983-08-23,293.66,NASDAQCOM
1983-08-24,290.86,NASDAQCOM
1983-08-25,289.53,NASDAQCOM
1983-08-26,290.31,NASDAQCOM
1983-08-29,289.36,NASDAQCOM
1983-08-30,289.86,NASDAQCOM
1983-08-31,292.42,NASDAQCOM
1983-09-01,294.55,NASDAQCOM
1983-09-02,297.85,NASDAQCOM
1983-09-05,,NASDAQCOM
1983-09-06,301.23,NASDAQCOM
1983-09-07,300.76,NASDAQCOM
1983-09-08,301.79,NASDAQCOM
1983-09-09,302.23,NASDAQCOM
1983-09-12,300.76,NASDAQCOM
1983-09-13,297.93,NASDAQCOM
1983-09-14,298.34,NASDAQCOM
1983-09-15,297.19,NASDAQCOM
1983-09-16,298.27,NASDAQCOM
1983-09-19,301.83,NASDAQCOM
1983-09-20,303.36,NASDAQCOM
1983-09-21,303.26,NASDAQCOM
1983-09-22,304.56,NASDAQCOM
1983-09-23,303.61,NASDAQCOM
1983-09-26,303.77,NASDAQCOM
1983-09-27,300.78,NASDAQCOM
1983-09-28,299.76,NASDAQCOM
1983-09-29,299.29,NASDAQCOM
1983-09-30,296.65,NASDAQCOM
1983-10-03,294.64,NASDAQCOM
1983-10-04,294.81,NASDAQCOM
1983-10-05,294.57,NASDAQCOM
1983-10-06,295.78,NASDAQCOM
1983-10-07,297.36,NASDAQCOM
1983-10-10,297.42,NASDAQCOM
1983-10-11,295.41,NASDAQCOM
1983-10-12,291.59,NASDAQCOM
1983-10-13,290.44,NASDAQCOM
1983-10-14,290.04,NASDAQCOM
1983-10-17,289.69,NASDAQCOM
1983-10-18,283.62,NASDAQCOM
1983-10-19,283.62,NASDAQCOM
1983-10-20,281.25,NASDAQCOM
1983-10-21,279.49,NASDAQCOM
1983-10-24,276.81,NASDAQCOM
1983-10-25,278.6,NASDAQCOM
1983-10-26,277.85,NASDAQCOM
1983-10-27,277.5,NASDAQCOM
1983-10-28,276.14,NASDAQCOM
1983-10-31,274.55,NASDAQCOM
1983-11-01,273.04,NASDAQCOM
1983-11-02,275.18,NASDAQCOM
1983-11-03,274.26,NASDAQCOM
1983-11-04,273.17,NASDAQCOM
1983-11-07,271.12,NASDAQCOM
1983-11-08,269.57,NASDAQCOM
1983-11-09,271.0,NASDAQCOM
1983-11-10,273.08,NASDAQCOM
1983-11-11,277.13,NASDAQCOM
1983-11-14,279.51,NASDAQCOM
1983-11-15,278.92,NASDAQCOM
1983-11-16,279.94,NASDAQCOM
1983-11-17,281.26,NASDAQCOM
1983-11-18,281.28,NASDAQCOM
1983-11-21,283.05,NASDAQCOM
1983-11-22,284.55,NASDAQCOM
1983-11-23,284.69,NASDAQCOM
1983-11-24,,NASDAQCOM
1983-11-25,285.49,NASDAQCOM
1983-11-28,284.47,NASDAQCOM
1983-11-29,285.62,NASDAQCOM
1983-11-30,285.67,NASDAQCOM
1983-12-01,286.07,NASDAQCOM
1983-12-02,283.91,NASDAQCOM
1983-12-05,282.49,NASDAQCOM
1983-12-06,282.05,NASDAQCOM
1983-12-07,282.15,NASDAQCOM
1983-12-08,280.57,NASDAQCOM
1983-12-09,280.51,NASDAQCOM
1983-12-12,279.94,NASDAQCOM
1983-12-13,278.92,NASDAQCOM
1983-12-14,276.42,NASDAQCOM
1983-12-15,275.35,NASDAQCOM
1983-12-16,276.01,NASDAQCOM
1983-12-19,275.58,NASDAQCOM
1983-12-20,274.51,NASDAQCOM
1983-12-21,275.63,NASDAQCOM
1983-12-22,276.21,NASDAQCOM
1983-12-23,276.54,NASDAQCOM
1983-12-26,,NASDAQCOM
1983-12-27,276.68,NASDAQCOM
1983-12-28,276.57,NASDAQCOM
1983-12-29,277.06,NASDAQCOM
1983-12-30,278.6,NASDAQCOM
1984-01-02,,NASDAQCOM
1984-01-03,277.63,NASDAQCOM
1984-01-04,280.97,NASDAQCOM
1984-01-05,284.45,NASDAQCOM
1984-01-06,287.9,NASDAQCOM
1984-01-09,287.27,NASDAQCOM
1984-01-10,287.63,NASDAQCOM
1984-01-11,287.68,NASDAQCOM
1984-01-12,287.63,NASDAQCOM
1984-01-13,286.85,NASDAQCOM
1984-01-16,286.29,NASDAQCOM
1984-01-17,286.86,NASDAQCOM
1984-01-18,287.21,NASDAQCOM
1984-01-19,286.49,NASDAQCOM
1984-01-20,284.41,NASDAQCOM
1984-01-23,280.2,NASDAQCOM
1984-01-24,278.82,NASDAQCOM
1984-01-25,277.35,NASDAQCOM
1984-01-26,275.61,NASDAQCOM
1984-01-27,273.18,NASDAQCOM
1984-01-30,269.23,NASDAQCOM
1984-01-31,268.43,NASDAQCOM
1984-02-01,266.43,NASDAQCOM
1984-02-02,266.16,NASDAQCOM
1984-02-03,264.01,NASDAQCOM
1984-02-06,258.64,NASDAQCOM
1984-02-07,257.81,NASDAQCOM
1984-02-08,253.96,NASDAQCOM
1984-02-09,251.69,NASDAQCOM
1984-02-10,254.04,NASDAQCOM
1984-02-13,250.57,NASDAQCOM
1984-02-14,252.43,NASDAQCOM
1984-02-15,252.73,NASDAQCOM
1984-02-16,251.84,NASDAQCOM
1984-02-17,251.33,NASDAQCOM
1984-02-20,,NASDAQCOM
1984-02-21,249.96,NASDAQCOM
1984-02-22,249.16,NASDAQCOM
1984-02-23,247.09,NASDAQCOM
1984-02-24,251.44,NASDAQCOM
1984-02-27,254.32,NASDAQCOM
1984-02-28,251.55,NASDAQCOM
1984-02-29,252.57,NASDAQCOM
1984-03-01,253.5,NASDAQCOM
1984-03-02,255.54,NASDAQCOM
1984-03-05,253.86,NASDAQCOM
1984-03-06,252.24,NASDAQCOM
1984-03-07,249.16,NASDAQCOM
1984-03-08,249.66,NASDAQCOM
1984-03-09,249.01,NASDAQCOM
1984-03-12,249.74,NASDAQCOM
1984-03-13,250.67,NASDAQCOM
1984-03-14,250.25,NASDAQCOM
1984-03-15,251.05,NASDAQCOM
1984-03-16,253.37,NASDAQCOM
1984-03-19,251.65,NASDAQCOM
1984-03-20,252.74,NASDAQCOM
1984-03-21,252.49,NASDAQCOM
1984-03-22,250.77,NASDAQCOM
1984-03-23,249.98,NASDAQCOM
1984-03-26,249.3,NASDAQCOM
1984-03-27,249.1,NASDAQCOM
1984-03-28,251.01,NASDAQCOM
1984-03-29,251.63,NASDAQCOM
1984-03-30,250.78,NASDAQCOM
1984-04-02,249.8,NASDAQCOM
1984-04-03,248.88,NASDAQCOM
1984-04-04,248.51,NASDAQCOM
1984-04-05,245.74,NASDAQCOM
1984-04-06,243.94,NASDAQCOM
1984-04-09,242.84,NASDAQCOM
1984-04-10,243.45,NASDAQCOM
1984-04-11,241.79,NASDAQCOM
1984-04-12,242.56,NASDAQCOM
1984-04-13,244.01,NASDAQCOM
1984-04-16,243.88,NASDAQCOM
1984-04-17,245.59,NASDAQCOM
1984-04-18,245.48,NASDAQCOM
1984-04-19,245.51,NASDAQCOM
1984-04-20,,NASDAQCOM
1984-04-23,243.93,NASDAQCOM
1984-04-24,244.06,NASDAQCOM
1984-04-25,243.9,NASDAQCOM
1984-04-26,245.93,NASDAQCOM
1984-04-27,246.9,NASDAQCOM
1984-04-30,247.44,NASDAQCOM
1984-05-01,250.26,NASDAQCOM
1984-05-02,253.01,NASDAQCOM
1984-05-03,252.55,NASDAQCOM
1984-05-04,250.89,NASDAQCOM
1984-05-07,251.35,NASDAQCOM
1984-05-08,252.42,NASDAQCOM
1984-05-09,252.6,NASDAQCOM
1984-05-10,252.91,NASDAQCOM
1984-05-11,250.57,NASDAQCOM
1984-05-14,248.87,NASDAQCOM
1984-05-15,249.0,NASDAQCOM
1984-05-16,248.68,NASDAQCOM
1984-05-17,246.12,NASDAQCOM
1984-05-18,244.61,NASDAQCOM
1984-05-21,243.15,NASDAQCOM
1984-05-22,240.8,NASDAQCOM
1984-05-23,239.58,NASDAQCOM
1984-05-24,235.39,NASDAQCOM
1984-05-25,235.23,NASDAQCOM
1984-05-28,,NASDAQCOM
1984-05-29,232.61,NASDAQCOM
1984-05-30,231.93,NASDAQCOM
1984-05-31,232.82,NASDAQCOM
1984-06-01,235.9,NASDAQCOM
1984-06-04,238.75,NASDAQCOM
1984-06-05,238.43,NASDAQCOM
1984-06-06,239.49,NASDAQCOM
1984-06-07,239.89,NASDAQCOM
1984-06-08,240.35,NASDAQCOM
1984-06-11,238.12,NASDAQCOM
1984-06-12,237.04,NASDAQCOM
1984-06-13,237.78,NASDAQCOM
1984-06-14,235.62,NASDAQCOM
1984-06-15,235.64,NASDAQCOM
1984-06-18,236.82,NASDAQCOM
1984-06-19,237.87,NASDAQCOM
1984-06-20,238.35,NASDAQCOM
1984-06-21,239.75,NASDAQCOM
1984-06-22,241.11,NASDAQCOM
1984-06-25,240.85,NASDAQCOM
1984-06-26,237.87,NASDAQCOM
1984-06-27,238.35,NASDAQCOM
1984-06-28,239.75,NASDAQCOM
1984-06-29,241.11,NASDAQCOM
1984-07-02,237.91,NASDAQCOM
1984-07-03,238.29,NASDAQCOM
1984-07-04,,NASDAQCOM
1984-07-05,237.83,NASDAQCOM
1984-07-06,236.72,NASDAQCOM
1984-07-09,236.99,NASDAQCOM
1984-07-10,236.25,NASDAQCOM
1984-07-11,234.82,NASDAQCOM
1984-07-12,234.22,NASDAQCOM
1984-07-13,234.67,NASDAQCOM
1984-07-16,233.69,NASDAQCOM
1984-07-17,233.5,NASDAQCOM
1984-07-18,232.23,NASDAQCOM
1984-07-19,230.89,NASDAQCOM
1984-07-20,229.37,NASDAQCOM
1984-07-23,227.06,NASDAQCOM
1984-07-24,225.73,NASDAQCOM
1984-07-25,225.3,NASDAQCOM
1984-07-26,227.06,NASDAQCOM
1984-07-27,229.3,NASDAQCOM
1984-07-30,228.95,NASDAQCOM
1984-07-31,229.7,NASDAQCOM
1984-08-01,233.35,NASDAQCOM
1984-08-02,238.87,NASDAQCOM
1984-08-03,246.24,NASDAQCOM
1984-08-06,249.27,NASDAQCOM
1984-08-07,249.09,NASDAQCOM
1984-08-08,248.02,NASDAQCOM
1984-08-09,250.33,NASDAQCOM
1984-08-10,252.43,NASDAQCOM
1984-08-13,251.35,NASDAQCOM
1984-08-14,250.63,NASDAQCOM
1984-08-15,249.7,NASDAQCOM
1984-08-16,250.33,NASDAQCOM
1984-08-17,250.37,NASDAQCOM
1984-08-20,250.22,NASDAQCOM
1984-08-21,253.33,NASDAQCOM
1984-08-22,253.86,NASDAQCOM
1984-08-23,254.12,NASDAQCOM
1984-08-24,254.78,NASDAQCOM
1984-08-27,253.29,NASDAQCOM
1984-08-28,254.37,NASDAQCOM
1984-08-29,254.81,NASDAQCOM
1984-08-30,254.56,NASDAQCOM
1984-08-31,254.64,NASDAQCOM
1984-09-03,,NASDAQCOM
1984-09-04,251.39,NASDAQCOM
1984-09-05,250.61,NASDAQCOM
1984-09-06,252.22,NASDAQCOM
1984-09-07,251.68,NASDAQCOM
1984-09-10,250.53,NASDAQCOM
1984-09-11,251.8,NASDAQCOM
1984-09-12,251.45,NASDAQCOM
1984-09-13,253.34,NASDAQCOM
1984-09-14,255.6,NASDAQCOM
1984-09-17,255.39,NASDAQCOM
1984-09-18,253.99,NASDAQCOM
1984-09-19,253.01,NASDAQCOM
1984-09-20,253.13,NASDAQCOM
1984-09-21,252.68,NASDAQCOM
1984-09-24,250.8,NASDAQCOM
1984-09-25,250.01,NASDAQCOM
1984-09-26,250.23,NASDAQCOM
1984-09-27,250.29,NASDAQCOM
1984-09-28,249.94,NASDAQCOM
1984-10-01,247.86,NASDAQCOM
1984-10-02,246.1,NASDAQCOM
1984-10-03,244.81,NASDAQCOM
1984-10-04,245.2,NASDAQCOM
1984-10-05,245.46,NASDAQCOM
1984-10-08,244.56,NASDAQCOM
1984-10-09,244.09,NASDAQCOM
1984-10-10,243.29,NASDAQCOM
1984-10-11,244.73,NASDAQCOM
1984-10-12,246.11,NASDAQCOM
1984-10-15,247.67,NASDAQCOM
1984-10-16,247.27,NASDAQCOM
1984-10-17,247.09,NASDAQCOM
1984-10-18,249.76,NASDAQCOM
1984-10-19,251.18,NASDAQCOM
1984-10-22,250.56,NASDAQCOM
1984-10-23,250.61,NASDAQCOM
1984-10-24,250.83,NASDAQCOM
1984-10-25,249.0,NASDAQCOM
1984-10-26,247.38,NASDAQCOM
1984-10-29,246.5,NASDAQCOM
1984-10-30,247.45,NASDAQCOM
1984-10-31,247.03,NASDAQCOM
1984-11-01,247.97,NASDAQCOM
1984-11-02,247.92,NASDAQCOM
1984-11-05,248.41,NASDAQCOM
1984-11-06,250.54,NASDAQCOM
1984-11-07,249.75,NASDAQCOM
1984-11-08,249.5,NASDAQCOM
1984-11-09,249.5,NASDAQCOM
1984-11-12,249.26,NASDAQCOM
1984-11-13,247.84,NASDAQCOM
1984-11-14,246.98,NASDAQCOM
1984-11-15,246.01,NASDAQCOM
1984-11-16,245.12,NASDAQCOM
1984-11-19,242.88,NASDAQCOM
1984-11-20,243.04,NASDAQCOM
1984-11-21,243.01,NASDAQCOM
1984-11-22,,NASDAQCOM
1984-11-23,245.45,NASDAQCOM
1984-11-26,244.9,NASDAQCOM
1984-11-27,245.41,NASDAQCOM
1984-11-28,245.04,NASDAQCOM
1984-11-29,243.3,NASDAQCOM
1984-11-30,242.53,NASDAQCOM
1984-12-03,240.9,NASDAQCOM
1984-12-04,240.96,NASDAQCOM
1984-12-05,238.78,NASDAQCOM
1984-12-06,239.07,NASDAQCOM
1984-12-07,238.94,NASDAQCOM
1984-12-10,238.5,NASDAQCOM
1984-12-11,238.79,NASDAQCOM
1984-12-12,238.67,NASDAQCOM
1984-12-13,238.08,NASDAQCOM
1984-12-14,239.04,NASDAQCOM
1984-12-17,238.46,NASDAQCOM
1984-12-18,243.44,NASDAQCOM
1984-12-19,244.88,NASDAQCOM
1984-12-20,244.49,NASDAQCOM
1984-12-21,244.28,NASDAQCOM
1984-12-24,245.82,NASDAQCOM
1984-12-25,,NASDAQCOM
1984-12-26,246.06,NASDAQCOM
1984-12-27,245.65,NASDAQCOM
1984-12-28,246.08,NASDAQCOM
1984-12-31,247.35,NASDAQCOM
1985-01-01,,NASDAQCOM
1985-01-02,245.91,NASDAQCOM
1985-01-03,246.41,NASDAQCOM
1985-01-04,246.19,NASDAQCOM
1985-01-07,246.04,NASDAQCOM
1985-01-08,246.0,NASDAQCOM
1985-01-09,247.34,NASDAQCOM
1985-01-10,249.46,NASDAQCOM
1985-01-11,252.16,NASDAQCOM
1985-01-14,255.46,NASDAQCOM
1985-01-15,257.78,NASDAQCOM
1985-01-16,260.24,NASDAQCOM
1985-01-17,261.16,NASDAQCOM
1985-01-18,263.05,NASDAQCOM
1985-01-21,266.41,NASDAQCOM
1985-01-22,268.42,NASDAQCOM
1985-01-23,270.72,NASDAQCOM
1985-01-24,272.34,NASDAQCOM
1985-01-25,274.0,NASDAQCOM
1985-01-28,275.03,NASDAQCOM
1985-01-29,276.17,NASDAQCOM
1985-01-30,278.58,NASDAQCOM
1985-01-31,278.7,NASDAQCOM
1985-02-01,278.43,NASDAQCOM
1985-02-04,280.77,NASDAQCOM
1985-02-05,282.72,NASDAQCOM
1985-02-06,284.46,NASDAQCOM
1985-02-07,287.2,NASDAQCOM
1985-02-08,288.35,NASDAQCOM
1985-02-11,287.43,NASDAQCOM
1985-02-12,286.57,NASDAQCOM
1985-02-13,288.32,NASDAQCOM
1985-02-14,288.35,NASDAQCOM
1985-02-15,287.72,NASDAQCOM
1985-02-18,,NASDAQCOM
1985-02-19,286.91,NASDAQCOM
1985-02-20,287.27,NASDAQCOM
1985-02-21,286.99,NASDAQCOM
1985-02-22,286.18,NASDAQCOM
1985-02-25,283.95,NASDAQCOM
1985-02-26,285.0,NASDAQCOM
1985-02-27,284.11,NASDAQCOM
1985-02-28,284.17,NASDAQCOM
1985-03-01,287.16,NASDAQCOM
1985-03-04,287.06,NASDAQCOM
1985-03-05,287.1,NASDAQCOM
1985-03-06,285.45,NASDAQCOM
1985-03-07,283.19,NASDAQCOM
1985-03-08,282.37,NASDAQCOM
1985-03-11,281.2,NASDAQCOM
1985-03-12,281.42,NASDAQCOM
1985-03-13,278.21,NASDAQCOM
1985-03-14,277.46,NASDAQCOM
1985-03-15,277.97,NASDAQCOM
1985-03-18,277.14,NASDAQCOM
1985-03-19,286.91,NASDAQCOM
1985-03-20,278.78,NASDAQCOM
1985-03-21,279.03,NASDAQCOM
1985-03-22,278.91,NASDAQCOM
1985-03-25,276.26,NASDAQCOM
1985-03-26,276.18,NASDAQCOM
1985-03-27,277.56,NASDAQCOM
1985-03-28,278.17,NASDAQCOM
1985-03-29,279.2,NASDAQCOM
1985-04-01,280.32,NASDAQCOM
1985-04-02,279.74,NASDAQCOM
1985-04-03,277.86,NASDAQCOM
1985-04-04,277.44,NASDAQCOM
1985-04-05,,NASDAQCOM
1985-04-08,276.45,NASDAQCOM
1985-04-09,276.63,NASDAQCOM
1985-04-10,278.76,NASDAQCOM
1985-04-11,280.12,NASDAQCOM
1985-04-12,280.63,NASDAQCOM
1985-04-15,281.07,NASDAQCOM
1985-04-16,282.28,NASDAQCOM
1985-04-17,283.33,NASDAQCOM
1985-04-18,283.11,NASDAQCOM
1985-04-19,282.81,NASDAQCOM
1985-04-22,281.82,NASDAQCOM
1985-04-23,282.57,NASDAQCOM
1985-04-24,283.07,NASDAQCOM
1985-04-25,283.97,NASDAQCOM
1985-04-26,284.14,NASDAQCOM
1985-04-29,282.11,NASDAQCOM
1985-04-30,280.56,NASDAQCOM
1985-05-01,279.63,NASDAQCOM
1985-05-02,279.01,NASDAQCOM
1985-05-03,280.31,NASDAQCOM
1985-05-06,279.85,NASDAQCOM
1985-05-07,280.89,NASDAQCOM
1985-05-08,281.07,NASDAQCOM
1985-05-09,283.27,NASDAQCOM
1985-05-10,287.46,NASDAQCOM
1985-05-13,288.14,NASDAQCOM
1985-05-14,287.72,NASDAQCOM
1985-05-15,288.33,NASDAQCOM
1985-05-16,289.75,NASDAQCOM
1985-05-17,291.7,NASDAQCOM
1985-05-20,294.48,NASDAQCOM
1985-05-21,293.94,NASDAQCOM
1985-05-22,293.03,NASDAQCOM
1985-05-23,291.15,NASDAQCOM
