date,close,series
2022-02-25,34058.75,DJIA
2022-02-28,33892.6,DJIA
2022-03-01,33294.95,DJIA
2022-03-02,33891.35,DJIA
2022-03-03,33794.66,DJIA
2022-03-04,33614.8,DJIA
2022-03-07,32817.38,DJIA
2022-03-08,32632.64,DJIA
2022-03-09,33286.25,DJIA
2022-03-10,33174.07,DJIA
2022-03-11,32944.19,DJIA
2022-03-14,32945.24,DJIA
2022-03-15,33544.34,DJIA
2022-03-16,34063.1,DJIA
2022-03-17,34480.76,DJIA
2022-03-18,34754.93,DJIA
2022-03-21,34552.99,DJIA
2022-03-22,34807.46,DJIA
2022-03-23,34358.5,DJIA
2022-03-24,34707.94,DJIA
2022-03-25,34861.24,DJIA
2022-03-28,34955.89,DJIA
2022-03-29,35294.19,DJIA
2022-03-30,35228.81,DJIA
2022-03-31,34678.35,DJIA
2022-04-01,34818.27,DJIA
2022-04-04,34921.88,DJIA
2022-04-05,34641.18,DJIA
2022-04-06,34496.51,DJIA
2022-04-07,34583.57,DJIA
2022-04-08,34721.12,DJIA
2022-04-11,34308.08,DJIA
2022-04-12,34220.36,DJIA
2022-04-13,34564.59,DJIA
2022-04-14,34451.23,DJIA
2022-04-15,,DJIA
2022-04-18,34411.69,DJIA
2022-04-19,34911.2,DJIA
2022-04-20,35160.79,DJIA
2022-04-21,34792.76,DJIA
2022-04-22,33811.4,DJIA
2022-04-25,34049.46,DJIA
2022-04-26,33240.18,DJIA
2022-04-27,33301.93,DJIA
2022-04-28,33916.39,DJIA
2022-04-29,32977.21,DJIA
2022-05-02,33061.5,DJIA
2022-05-03,33128.79,DJIA
2022-05-04,34061.06,DJIA
2022-05-05,32997.97,DJIA
2022-05-06,32899.37,DJIA
2022-05-09,32245.7,DJIA
2022-05-10,32160.74,DJIA
2022-05-11,31834.11,DJIA
2022-05-12,31730.3,DJIA
2022-05-13,32196.66,DJIA
2022-05-16,32223.42,DJIA
2022-05-17,32654.59,DJIA
2022-05-18,31490.07,DJIA
2022-05-19,31253.13,DJIA
2022-05-20,31261.9,DJIA
2022-05-23,31880.24,DJIA
2022-05-24,31928.62,DJIA
2022-05-25,32120.28,DJIA
2022-05-26,32637.19,DJIA
2022-05-27,33212.96,DJIA
2022-05-30,,DJIA
2022-05-31,32990.12,DJIA
2022-06-01,32813.23,DJIA
2022-06-02,33248.28,DJIA
2022-06-03,32899.7,DJIA
2022-06-06,32915.78,DJIA
2022-06-07,33180.14,DJIA
2022-06-08,32910.9,DJIA
2022-06-09,32272.79,DJIA
2022-06-10,31392.79,DJIA
2022-06-13,30516.74,DJIA
2022-06-14,30364.83,DJIA
2022-06-15,30668.53,DJIA
2022-06-16,29927.07,DJIA
2022-06-17,29888.78,DJIA
2022-06-20,,DJIA
2022-06-21,30530.25,DJIA
2022-06-22,30483.13,DJIA
2022-06-23,30677.36,DJIA
2022-06-24,31500.68,DJIA
2022-06-27,31438.26,DJIA
2022-06-28,30946.99,DJIA
2022-06-29,31029.31,DJIA
2022-06-30,30775.43,DJIA
2022-07-01,31097.26,DJIA
2022-07-04,,DJIA
2022-07-05,30967.82,DJIA
2022-07-06,31037.68,DJIA
2022-07-07,31384.55,DJIA
2022-07-08,31338.15,DJIA
2022-07-11,31173.84,DJIA
2022-07-12,30981.33,DJIA
2022-07-13,30772.79,DJIA
2022-07-14,30630.17,DJIA
2022-07-15,31288.26,DJIA
2022-07-18,31072.61,DJIA
2022-07-19,31827.05,DJIA
2022-07-20,31874.84,DJIA
2022-07-21,32036.9,DJIA
2022-07-22,31899.29,DJIA
2022-07-25,31990.04,DJIA
2022-07-26,31761.54,DJIA
2022-07-27,32197.59,DJIA
2022-07-28,32529.63,DJIA
2022-07-29,32845.13,DJIA
2022-08-01,32798.4,DJIA
2022-08-02,32396.17,DJIA
2022-08-03,32812.5,DJIA
2022-08-04,32726.82,DJIA
2022-08-05,32803.47,DJIA
2022-08-08,32832.54,DJIA
2022-08-09,32774.41,DJIA
2022-08-10,33309.51,DJIA
2022-08-11,33336.67,DJIA
2022-08-12,33761.05,DJIA
2022-08-15,33912.44,DJIA
2022-08-16,34152.01,DJIA
2022-08-17,33980.32,DJIA
2022-08-18,33999.04,DJIA
2022-08-19,33706.74,DJIA
2022-08-22,33063.61,DJIA
2022-08-23,32909.59,DJIA
2022-08-24,32969.23,DJIA
2022-08-25,33291.78,DJIA
2022-08-26,32283.4,DJIA
2022-08-29,32098.99,DJIA
2022-08-30,31790.87,DJIA
2022-08-31,31510.43,DJIA
2022-09-01,31656.42,DJIA
2022-09-02,31318.44,DJIA
2022-09-05,,DJIA
2022-09-06,31145.3,DJIA
2022-09-07,31581.28,DJIA
2022-09-08,31774.52,DJIA
2022-09-09,32151.71,DJIA
2022-09-12,32381.34,DJIA
2022-09-13,31104.97,DJIA
2022-09-14,31135.09,DJIA
2022-09-15,30961.82,DJIA
2022-09-16,30822.42,DJIA
2022-09-19,31019.68,DJIA
2022-09-20,30706.23,DJIA
2022-09-21,30183.78,DJIA
2022-09-22,30076.68,DJIA
2022-09-23,29590.41,DJIA
2022-09-26,29260.81,DJIA
2022-09-27,29134.99,DJIA
2022-09-28,29683.74,DJIA
2022-09-29,29225.61,DJIA
2022-09-30,28725.51,DJIA
2022-10-03,29490.89,DJIA
2022-10-04,30316.32,DJIA
2022-10-05,30273.87,DJIA
2022-10-06,29926.94,DJIA
2022-10-07,29296.79,DJIA
2022-10-10,29202.88,DJIA
2022-10-11,29239.19,DJIA
2022-10-12,29210.85,DJIA
2022-10-13,30038.72,DJIA
2022-10-14,29634.83,DJIA
2022-10-17,30185.82,DJIA
2022-10-18,30523.8,DJIA
2022-10-19,30423.81,DJIA
2022-10-20,30333.59,DJIA
2022-10-21,31082.56,DJIA
2022-10-24,31499.62,DJIA
2022-10-25,31836.74,DJIA
2022-10-26,31839.11,DJIA
2022-10-27,32033.28,DJIA
2022-10-28,32861.8,DJIA
2022-10-31,32732.95,DJIA
2022-11-01,32653.2,DJIA
2022-11-02,32147.76,DJIA
2022-11-03,32001.25,DJIA
2022-11-04,32403.22,DJIA
2022-11-07,32827.0,DJIA
2022-11-08,33160.83,DJIA
2022-11-09,32513.94,DJIA
2022-11-10,33715.37,DJIA
2022-11-11,33747.86,DJIA
2022-11-14,33536.7,DJIA
2022-11-15,33592.92,DJIA
2022-11-16,33553.83,DJIA
2022-11-17,33546.32,DJIA
2022-11-18,33745.69,DJIA
2022-11-21,33700.28,DJIA
2022-11-22,34098.1,DJIA
2022-11-23,34194.06,DJIA
2022-11-24,,DJIA
2022-11-25,34347.03,DJIA
2022-11-28,33849.46,DJIA
2022-11-29,33852.53,DJIA
2022-11-30,34589.77,DJIA
2022-12-01,34395.01,DJIA
2022-12-02,34429.88,DJIA
2022-12-05,33947.1,DJIA
2022-12-06,33596.34,DJIA
2022-12-07,33597.92,DJIA
2022-12-08,33781.48,DJIA
2022-12-09,33476.46,DJIA
2022-12-12,34005.04,DJIA
2022-12-13,34108.64,DJIA
2022-12-14,33966.35,DJIA
2022-12-15,33202.22,DJIA
2022-12-16,32920.46,DJIA
2022-12-19,32757.54,DJIA
2022-12-20,32849.74,DJIA
2022-12-21,33376.48,DJIA
2022-12-22,33027.49,DJIA
2022-12-23,33203.93,DJIA
2022-12-26,,DJIA
2022-12-27,33241.56,DJIA
2022-12-28,32875.71,DJIA
2022-12-29,33220.8,DJIA
2022-12-30,33147.25,DJIA
2023-01-02,,DJIA
2023-01-03,33136.37,DJIA
2023-01-04,33269.77,DJIA
2023-01-05,32930.08,DJIA
2023-01-06,33630.61,DJIA
2023-01-09,33517.65,DJIA
2023-01-10,33704.1,DJIA
2023-01-11,33973.01,DJIA
2023-01-12,34189.97,DJIA
2023-01-13,34302.61,DJIA
2023-01-16,,DJIA
2023-01-17,33910.85,DJIA
2023-01-18,33296.96,DJIA
2023-01-19,33044.56,DJIA
2023-01-20,33375.49,DJIA
2023-01-23,33629.56,DJIA
2023-01-24,33733.96,DJIA
2023-01-25,33743.84,DJIA
2023-01-26,33949.41,DJIA
2023-01-27,33978.08,DJIA
2023-01-30,33717.09,DJIA
2023-01-31,34086.04,DJIA
2023-02-01,34092.96,DJIA
2023-02-02,34053.94,DJIA
2023-02-03,33926.01,DJIA
2023-02-06,33891.02,DJIA
2023-02-07,34156.69,DJIA
2023-02-08,33949.01,DJIA
2023-02-09,33699.88,DJIA
2023-02-10,33869.27,DJIA
2023-02-13,34245.93,DJIA
2023-02-14,34089.27,DJIA
2023-02-15,34128.05,DJIA
2023-02-16,33696.85,DJIA
2023-02-17,33826.69,DJIA
2023-02-20,,DJIA
2023-02-21,33129.59,DJIA
2023-02-22,33045.09,DJIA
2023-02-23,33153.91,DJIA
2023-02-24,32816.92,DJIA
2023-02-27,32889.09,DJIA
2023-02-28,32656.7,DJIA
2023-03-01,32661.84,DJIA
2023-03-02,33003.57,DJIA
2023-03-03,33390.97,DJIA
2023-03-06,33431.44,DJIA
2023-03-07,32856.46,DJIA
2023-03-08,32798.4,DJIA
2023-03-09,32254.86,DJIA
2023-03-10,31909.64,DJIA
2023-03-13,31819.14,DJIA
2023-03-14,32155.4,DJIA
2023-03-15,31874.57,DJIA
2023-03-16,32246.55,DJIA
2023-03-17,31861.98,DJIA
2023-03-20,32244.58,DJIA
2023-03-21,32560.6,DJIA
2023-03-22,32030.11,DJIA
2023-03-23,32105.25,DJIA
2023-03-24,32237.53,DJIA
2023-03-27,32432.08,DJIA
2023-03-28,32394.25,DJIA
2023-03-29,32717.6,DJIA
2023-03-30,32859.03,DJIA
2023-03-31,33274.15,DJIA
2023-04-03,33601.15,DJIA
2023-04-04,33402.38,DJIA
2023-04-05,33482.72,DJIA
2023-04-06,33485.29,DJIA
2023-04-07,,DJIA
2023-04-10,33586.52,DJIA
2023-04-11,33684.79,DJIA
2023-04-12,33646.5,DJIA
2023-04-13,34029.69,DJIA
2023-04-14,33886.47,DJIA
2023-04-17,33987.18,DJIA
2023-04-18,33976.63,DJIA
2023-04-19,33897.01,DJIA
2023-04-20,33786.62,DJIA
2023-04-21,33808.96,DJIA
2023-04-24,33875.4,DJIA
2023-04-25,33530.83,DJIA
2023-04-26,33301.87,DJIA
2023-04-27,33826.16,DJIA
2023-04-28,34098.16,DJIA
2023-05-01,34051.7,DJIA
2023-05-02,33684.53,DJIA
2023-05-03,33414.24,DJIA
2023-05-04,33127.74,DJIA
2023-05-05,33674.38,DJIA
2023-05-08,33618.69,DJIA
2023-05-09,33561.81,DJIA
2023-05-10,33531.33,DJIA
2023-05-11,33309.51,DJIA
2023-05-12,33300.62,DJIA
2023-05-15,33348.6,DJIA
2023-05-16,33012.14,DJIA
2023-05-17,33420.77,DJIA
2023-05-18,33535.91,DJIA
2023-05-19,33426.63,DJIA
2023-05-22,33286.58,DJIA
2023-05-23,33055.51,DJIA
2023-05-24,32799.92,DJIA
2023-05-25,32764.65,DJIA
2023-05-26,33093.34,DJIA
2023-05-29,,DJIA
2023-05-30,33042.78,DJIA
2023-05-31,32908.27,DJIA
2023-06-01,33061.57,DJIA
2023-06-02,33762.76,DJIA
2023-06-05,33562.86,DJIA
2023-06-06,33573.28,DJIA
2023-06-07,33665.02,DJIA
2023-06-08,33833.61,DJIA
2023-06-09,33876.78,DJIA
2023-06-12,34066.33,DJIA
2023-06-13,34212.12,DJIA
2023-06-14,33979.33,DJIA
2023-06-15,34408.06,DJIA
2023-06-16,34299.12,DJIA
2023-06-19,,DJIA
2023-06-20,34053.87,DJIA
2023-06-21,33951.52,DJIA
2023-06-22,33946.71,DJIA
2023-06-23,33727.43,DJIA
2023-06-26,33714.71,DJIA
2023-06-27,33926.74,DJIA
2023-06-28,33852.66,DJIA
2023-06-29,34122.42,DJIA
2023-06-30,34407.6,DJIA
2023-07-03,34418.47,DJIA
2023-07-04,,DJIA
2023-07-05,34288.64,DJIA
2023-07-06,33922.26,DJIA
2023-07-07,33734.88,DJIA
2023-07-10,33944.4,DJIA
2023-07-11,34261.42,DJIA
2023-07-12,34347.43,DJIA
2023-07-13,34395.14,DJIA
2023-07-14,34509.03,DJIA
2023-07-17,34585.35,DJIA
2023-07-18,34951.93,DJIA
2023-07-19,35061.21,DJIA
2023-07-20,35225.18,DJIA
2023-07-21,35227.69,DJIA
2023-07-24,35411.24,DJIA
2023-07-25,35438.07,DJIA
2023-07-26,35520.12,DJIA
2023-07-27,35282.72,DJIA
2023-07-28,35459.29,DJIA
2023-07-31,35559.53,DJIA
2023-08-01,35630.68,DJIA
2023-08-02,35282.52,DJIA
2023-08-03,35215.89,DJIA
2023-08-04,35065.62,DJIA
2023-08-07,35473.13,DJIA
2023-08-08,35314.49,DJIA
2023-08-09,35123.36,DJIA
2023-08-10,35176.15,DJIA
2023-08-11,35281.4,DJIA
2023-08-14,35307.63,DJIA
2023-08-15,34946.39,DJIA
2023-08-16,34765.74,DJIA
2023-08-17,34474.83,DJIA
2023-08-18,34500.66,DJIA
2023-08-21,34463.69,DJIA
2023-08-22,34288.83,DJIA
2023-08-23,34472.98,DJIA
2023-08-24,34099.42,DJIA
2023-08-25,34346.9,DJIA
2023-08-28,34559.98,DJIA
2023-08-29,34852.67,DJIA
2023-08-30,34890.24,DJIA
2023-08-31,34721.91,DJIA
2023-09-01,34837.71,DJIA
2023-09-04,,DJIA
2023-09-05,34641.97,DJIA
2023-09-06,34443.19,DJIA
2023-09-07,34500.73,DJIA
2023-09-08,34576.59,DJIA
2023-09-11,34663.72,DJIA
2023-09-12,34645.99,DJIA
2023-09-13,34575.53,DJIA
2023-09-14,34907.11,DJIA
2023-09-15,34618.24,DJIA
2023-09-18,34624.3,DJIA
2023-09-19,34517.73,DJIA
2023-09-20,34440.88,DJIA
2023-09-21,34070.42,DJIA
2023-09-22,33963.84,DJIA
2023-09-25,34006.88,DJIA
2023-09-26,33618.88,DJIA
2023-09-27,33550.27,DJIA
2023-09-28,33666.34,DJIA
2023-09-29,33507.5,DJIA
2023-10-02,33433.35,DJIA
2023-10-03,33002.38,DJIA
2023-10-04,33129.55,DJIA
2023-10-05,33119.57,DJIA
2023-10-06,33407.58,DJIA
2023-10-09,33604.65,DJIA
2023-10-10,33739.3,DJIA
2023-10-11,33804.87,DJIA
2023-10-12,33631.14,DJIA
2023-10-13,33670.29,DJIA
2023-10-16,33984.54,DJIA
2023-10-17,33997.65,DJIA
2023-10-18,33665.08,DJIA
2023-10-19,33414.17,DJIA
2023-10-20,33127.28,DJIA
2023-10-23,32936.41,DJIA
2023-10-24,33141.38,DJIA
2023-10-25,33035.93,DJIA
2023-10-26,32784.3,DJIA
2023-10-27,32417.59,DJIA
2023-10-30,32928.96,DJIA
2023-10-31,33052.87,DJIA
2023-11-01,33274.58,DJIA
2023-11-02,33839.08,DJIA
2023-11-03,34061.32,DJIA
2023-11-06,34095.86,DJIA
2023-11-07,34152.6,DJIA
2023-11-08,34112.27,DJIA
2023-11-09,33891.94,DJIA
2023-11-10,34283.1,DJIA
2023-11-13,34337.87,DJIA
2023-11-14,34827.7,DJIA
2023-11-15,34991.21,DJIA
2023-11-16,34945.47,DJIA
2023-11-17,34947.28,DJIA
2023-11-20,35151.04,DJIA
2023-11-21,35088.29,DJIA
2023-11-22,35273.03,DJIA
2023-11-23,,DJIA
2023-11-24,35390.15,DJIA
2023-11-27,35333.47,DJIA
2023-11-28,35416.98,DJIA
2023-11-29,35430.42,DJIA
2023-11-30,35950.89,DJIA
2023-12-01,36245.5,DJIA
2023-12-04,36204.44,DJIA
2023-12-05,36124.56,DJIA
2023-12-06,36054.43,DJIA
2023-12-07,36117.38,DJIA
2023-12-08,36247.87,DJIA
2023-12-11,36404.93,DJIA
2023-12-12,36577.94,DJIA
2023-12-13,37090.24,DJIA
2023-12-14,37248.35,DJIA
2023-12-15,37305.16,DJIA
2023-12-18,37306.02,DJIA
2023-12-19,37557.92,DJIA
2023-12-20,37082.0,DJIA
2023-12-21,37404.35,DJIA
2023-12-22,37385.97,DJIA
2023-12-25,,DJIA
2023-12-26,37545.33,DJIA
2023-12-27,37656.52,DJIA
2023-12-28,37710.1,DJIA
2023-12-29,37689.54,DJIA
2024-01-01,,DJIA
2024-01-02,37715.04,DJIA
2024-01-03,37430.19,DJIA
2024-01-04,37440.34,DJIA
2024-01-05,37466.11,DJIA
2024-01-08,37683.01,DJIA
2024-01-09,37525.16,DJIA
2024-01-10,37695.73,DJIA
2024-01-11,37711.02,DJIA
2024-01-12,37592.98,DJIA
2024-01-15,,DJIA
2024-01-16,37361.12,DJIA
2024-01-17,37266.67,DJIA
2024-01-18,37468.61,DJIA
2024-01-19,37863.8,DJIA
2024-01-22,38001.81,DJIA
2024-01-23,37905.45,DJIA
2024-01-24,37806.39,DJIA
2024-01-25,38049.13,DJIA
2024-01-26,38109.43,DJIA
2024-01-29,38333.45,DJIA
2024-01-30,38467.31,DJIA
2024-01-31,38150.3,DJIA
2024-02-01,38519.84,DJIA
2024-02-02,38654.42,DJIA
2024-02-05,38380.12,DJIA
2024-02-06,38521.36,DJIA
2024-02-07,38677.36,DJIA
2024-02-08,38726.33,DJIA
2024-02-09,38671.69,DJIA
2024-02-12,38797.38,DJIA
2024-02-13,38272.75,DJIA
2024-02-14,38424.27,DJIA
2024-02-15,38773.12,DJIA
2024-02-16,38627.99,DJIA
2024-02-19,,DJIA
2024-02-20,38563.8,DJIA
2024-02-21,38612.24,DJIA
2024-02-22,39069.11,DJIA
2024-02-23,39131.53,DJIA
2024-02-26,39069.23,DJIA
2024-02-27,38972.41,DJIA
2024-02-28,38949.02,DJIA
2024-02-29,38996.39,DJIA
2024-03-01,39087.38,DJIA
2024-03-04,38989.83,DJIA
2024-03-05,38585.19,DJIA
2024-03-06,38661.05,DJIA
2024-03-07,38791.35,DJIA
2024-03-08,38722.69,DJIA
2024-03-11,38769.66,DJIA
2024-03-12,39005.49,DJIA
2024-03-13,39043.32,DJIA
2024-03-14,38905.66,DJIA
2024-03-15,38714.77,DJIA
2024-03-18,38790.43,DJIA
2024-03-19,39110.76,DJIA
2024-03-20,39512.13,DJIA
2024-03-21,39781.37,DJIA
2024-03-22,39475.9,DJIA
2024-03-25,39313.64,DJIA
2024-03-26,39282.33,DJIA
2024-03-27,39760.08,DJIA
2024-03-28,39807.37,DJIA
2024-03-29,,DJIA
2024-04-01,39566.85,DJIA
2024-04-02,39170.24,DJIA
2024-04-03,39127.14,DJIA
2024-04-04,38596.98,DJIA
2024-04-05,38904.04,DJIA
2024-04-08,38892.8,DJIA
2024-04-09,38883.67,DJIA
2024-04-10,38461.51,DJIA
2024-04-11,38459.08,DJIA
2024-04-12,37983.24,DJIA
2024-04-15,37735.11,DJIA
2024-04-16,37798.97,DJIA
2024-04-17,37753.31,DJIA
2024-04-18,37775.38,DJIA
2024-04-19,37986.4,DJIA
2024-04-22,38239.98,DJIA
2024-04-23,38503.69,DJIA
2024-04-24,38460.92,DJIA
2024-04-25,38085.8,DJIA
2024-04-26,38239.66,DJIA
2024-04-29,38386.09,DJIA
2024-04-30,37815.92,DJIA
2024-05-01,37903.29,DJIA
2024-05-02,38225.66,DJIA
2024-05-03,38675.68,DJIA
2024-05-06,38852.27,DJIA
2024-05-07,38884.26,DJIA
2024-05-08,39056.39,DJIA
2024-05-09,39387.76,DJIA
2024-05-10,39512.84,DJIA
2024-05-13,39431.51,DJIA
2024-05-14,39558.11,DJIA
2024-05-15,39908.0,DJIA
2024-05-16,39869.38,DJIA
2024-05-17,40003.59,DJIA
2024-05-20,39806.77,DJIA
2024-05-21,39872.99,DJIA
2024-05-22,39671.04,DJIA
2024-05-23,39065.26,DJIA
2024-05-24,39069.59,DJIA
2024-05-27,,DJIA
2024-05-28,38852.86,DJIA
2024-05-29,38441.54,DJIA
2024-05-30,38111.48,DJIA
2024-05-31,38686.32,DJIA
2024-06-03,38571.03,DJIA
2024-06-04,38711.29,DJIA
2024-06-05,38807.33,DJIA
2024-06-06,38886.17,DJIA
2024-06-07,38798.99,DJIA
2024-06-10,38868.04,DJIA
2024-06-11,38747.42,DJIA
2024-06-12,38712.21,DJIA
2024-06-13,38647.1,DJIA
2024-06-14,38589.16,DJIA
2024-06-17,38778.1,DJIA
2024-06-18,38834.86,DJIA
2024-06-19,,DJIA
2024-06-20,39134.76,DJIA
2024-06-21,39150.33,DJIA
2024-06-24,39411.21,DJIA
2024-06-25,39112.16,DJIA
2024-06-26,39127.8,DJIA
2024-06-27,39164.06,DJIA
2024-06-28,39118.86,DJIA
2024-07-01,39169.52,DJIA
2024-07-02,39331.85,DJIA
2024-07-03,39308.0,DJIA
2024-07-04,,DJIA
2024-07-05,39375.87,DJIA
2024-07-08,39344.79,DJIA
2024-07-09,39291.97,DJIA
2024-07-10,39721.36,DJIA
2024-07-11,39753.75,DJIA
2024-07-12,40000.9,DJIA
2024-07-15,40211.72,DJIA
2024-07-16,40954.48,DJIA
2024-07-17,41198.08,DJIA
2024-07-18,40665.02,DJIA
2024-07-19,40287.53,DJIA
2024-07-22,40415.44,DJIA
2024-07-23,40358.09,DJIA
2024-07-24,39853.87,DJIA
2024-07-25,39935.07,DJIA
2024-07-26,40589.34,DJIA
2024-07-29,40539.93,DJIA
2024-07-30,40743.33,DJIA
2024-07-31,40842.79,DJIA
2024-08-01,40347.97,DJIA
2024-08-02,39737.26,DJIA
2024-08-05,38703.27,DJIA
2024-08-06,38997.66,DJIA
2024-08-07,38763.45,DJIA
2024-08-08,39446.49,DJIA
2024-08-09,39497.54,DJIA
2024-08-12,39357.01,DJIA
2024-08-13,39765.64,DJIA
2024-08-14,40008.39,DJIA
2024-08-15,40563.06,DJIA
2024-08-16,40659.76,DJIA
2024-08-19,40896.53,DJIA
2024-08-20,40834.97,DJIA
2024-08-21,40890.49,DJIA
2024-08-22,40712.78,DJIA
2024-08-23,41175.08,DJIA
2024-08-26,41240.52,DJIA
2024-08-27,41250.5,DJIA
2024-08-28,41091.42,DJIA
2024-08-29,41335.05,DJIA
2024-08-30,41563.08,DJIA
2024-09-02,,DJIA
2024-09-03,40936.93,DJIA
2024-09-04,40974.97,DJIA
2024-09-05,40755.75,DJIA
2024-09-06,40345.41,DJIA
2024-09-09,40829.59,DJIA
2024-09-10,40736.96,DJIA
2024-09-11,40861.71,DJIA
2024-09-12,41096.77,DJIA
2024-09-13,41393.78,DJIA
2024-09-16,41622.08,DJIA
2024-09-17,41606.18,DJIA
2024-09-18,41503.1,DJIA
2024-09-19,42025.19,DJIA
2024-09-20,42063.36,DJIA
2024-09-23,42124.65,DJIA
2024-09-24,42208.22,DJIA
2024-09-25,41914.75,DJIA
2024-09-26,42175.11,DJIA
2024-09-27,42313.0,DJIA
2024-09-30,42330.15,DJIA
2024-10-01,42156.97,DJIA
2024-10-02,42196.52,DJIA
2024-10-03,42011.59,DJIA
2024-10-04,42352.75,DJIA
2024-10-07,41954.24,DJIA
2024-10-08,42080.37,DJIA
2024-10-09,42512.0,DJIA
2024-10-10,42454.12,DJIA
2024-10-11,42863.86,DJIA
2024-10-14,43065.22,DJIA
2024-10-15,42740.42,DJIA
2024-10-16,43077.7,DJIA
2024-10-17,43239.05,DJIA
2024-10-18,43275.91,DJIA
2024-10-21,42931.6,DJIA
2024-10-22,42924.89,DJIA
2024-10-23,42514.95,DJIA
2024-10-24,42374.36,DJIA
2024-10-25,42114.4,DJIA
2024-10-28,42387.57,DJIA
2024-10-29,42233.05,DJIA
2024-10-30,42141.54,DJIA
2024-10-31,41763.46,DJIA
2024-11-01,42052.19,DJIA
2024-11-04,41794.6,DJIA
2024-11-05,42221.88,DJIA
2024-11-06,43729.93,DJIA
2024-11-07,43729.34,DJIA
2024-11-08,43988.99,DJIA
2024-11-11,44293.13,DJIA
2024-11-12,43910.98,DJIA
2024-11-13,43958.19,DJIA
2024-11-14,43750.86,DJIA
2024-11-15,43444.99,DJIA
2024-11-18,43389.6,DJIA
2024-11-19,43268.94,DJIA
2024-11-20,43408.47,DJIA
2024-11-21,43870.35,DJIA
2024-11-22,44296.51,DJIA
2024-11-25,44736.57,DJIA
2024-11-26,44860.31,DJIA
2024-11-27,44722.06,DJIA
2024-11-28,,DJIA
2024-11-29,44910.65,DJIA
2024-12-02,44782.0,DJIA
2024-12-03,44705.53,DJIA
2024-12-04,45014.04,DJIA
2024-12-05,44765.71,DJIA
2024-12-06,44642.52,DJIA
2024-12-09,44401.93,DJIA
2024-12-10,44247.83,DJIA
2024-12-11,44148.56,DJIA
2024-12-12,43914.12,DJIA
2024-12-13,43828.06,DJIA
2024-12-16,43717.48,DJIA
2024-12-17,43449.9,DJIA
2024-12-18,42326.87,DJIA
2024-12-19,42342.24,DJIA
2024-12-20,42840.26,DJIA
2024-12-23,42906.95,DJIA
2024-12-24,43297.03,DJIA
2024-12-25,,DJIA
2024-12-26,43325.8,DJIA
2024-12-27,42992.21,DJIA
2024-12-30,42573.73,DJIA
2024-12-31,42544.22,DJIA
2025-01-01,,DJIA
2025-01-02,42392.27,DJIA
2025-01-03,42732.13,DJIA
2025-01-06,42706.56,DJIA
2025-01-07,42528.36,DJIA
2025-01-08,42635.2,DJIA
2025-01-09,,DJIA
2025-01-10,41938.45,DJIA
2025-01-13,42297.12,DJIA
2025-01-14,42518.28,DJIA
2025-01-15,43221.55,DJIA
2025-01-16,43153.13,DJIA
2025-01-17,43487.83,DJIA
2025-01-20,,DJIA
2025-01-21,44025.81,DJIA
2025-01-22,44156.73,DJIA
2025-01-23,44565.07,DJIA
2025-01-24,44424.25,DJIA
2025-01-27,44713.58,DJIA
2025-01-28,44850.35,DJIA
2025-01-29,44713.52,DJIA
2025-01-30,44882.13,DJIA
2025-01-31,44544.66,DJIA
2025-02-03,44421.91,DJIA
2025-02-04,44556.04,DJIA
2025-02-05,44873.28,DJIA
2025-02-06,44747.63,DJIA
2025-02-07,44303.4,DJIA
2025-02-10,44470.41,DJIA
2025-02-11,44593.65,DJIA
2025-02-12,44368.56,DJIA
2025-02-13,44711.43,DJIA
2025-02-14,44546.08,DJIA
2025-02-17,,DJIA
2025-02-18,44556.34,DJIA
2025-02-19,44627.59,DJIA
2025-02-20,44176.65,DJIA
2025-02-21,43428.02,DJIA
2025-02-24,43461.21,DJIA
2025-02-25,43621.16,DJIA
2025-02-26,43433.12,DJIA
2025-02-27,43239.5,DJIA
2025-02-28,43840.91,DJIA
2025-03-03,43191.24,DJIA
2025-03-04,42520.99,DJIA
2025-03-05,43006.59,DJIA
2025-03-06,42579.08,DJIA
2025-03-07,42801.72,DJIA
2025-03-10,41911.71,DJIA
2025-03-11,41433.48,DJIA
2025-03-12,41350.93,DJIA
2025-03-13,40813.57,DJIA
2025-03-14,41488.19,DJIA
2025-03-17,41841.63,DJIA
2025-03-18,41581.31,DJIA
2025-03-19,41964.63,DJIA
2025-03-20,41953.32,DJIA
2025-03-21,41985.35,DJIA
2025-03-24,42583.32,DJIA
2025-03-25,42587.5,DJIA
2025-03-26,42454.79,DJIA
2025-03-27,42299.7,DJIA
2025-03-28,41583.9,DJIA
2025-03-31,42001.76,DJIA
2025-04-01,41989.96,DJIA
2025-04-02,42225.32,DJIA
2025-04-03,40545.93,DJIA
2025-04-04,38314.86,DJIA
2025-04-07,37965.6,DJIA
2025-04-08,37645.59,DJIA
2025-04-09,40608.45,DJIA
2025-04-10,39593.66,DJIA
2025-04-11,40212.71,DJIA
2025-04-14,40524.79,DJIA
2025-04-15,40368.96,DJIA
2025-04-16,39669.39,DJIA
2025-04-17,39142.23,DJIA
2025-04-18,,DJIA
2025-04-21,38170.41,DJIA
2025-04-22,39186.98,DJIA
2025-04-23,39606.57,DJIA
2025-04-24,40093.4,DJIA
2025-04-25,40113.5,DJIA
2025-04-28,40227.59,DJIA
2025-04-29,40527.62,DJIA
2025-04-30,40669.36,DJIA
2025-05-01,40752.96,DJIA
